data,dia_da_semana,mês,dia_do_mes,feriado,promoção_ativa,final_de_semana,data_comemorativa,condição_climática,intensidade_chuva,pedidos_presenciais,pedidos_delivery,faturamento_total,qtd_lanches,qtd_combos,qtd_batatas,qtd_bebidas,qtd_sobremesas
2020-09-19,6,9,19,0,0,1,0,1,2,48,69,7292.51,102,69,56,79,21
2020-09-20,7,9,20,0,0,1,0,2,0,49,42,5352.7,74,52,31,60,20
2020-09-21,1,9,21,0,0,0,0,3,0,37,20,2961.94,55,23,22,43,7
2020-09-22,2,9,22,0,0,0,0,1,2,22,34,3280.91,51,29,23,46,13
2020-09-23,3,9,23,0,0,0,0,2,0,32,32,3559.74,58,33,30,39,16
2020-09-24,4,9,24,0,0,0,0,1,1,30,40,4152.73,59,38,31,53,9
2020-09-25,5,9,25,0,0,0,0,1,2,33,58,4729.84,71,45,42,67,18
2020-09-26,6,9,26,0,1,1,0,3,0,110,80,11291.28,162,100,80,147,50
2020-09-27,7,9,27,0,1,1,0,1,1,58,86,7883.2,126,65,56,105,38
2020-09-28,1,9,28,0,0,0,0,3,0,31,25,3432.81,49,32,26,43,9
2020-09-29,2,9,29,0,0,0,0,3,0,36,23,3724.04,53,33,29,42,14
2020-09-30,3,9,30,0,0,0,0,2,0,34,29,3479.55,54,27,30,49,7
2020-10-01,4,10,1,0,0,0,0,2,0,60,40,6025.18,90,45,41,80,17
2020-10-02,5,10,2,0,0,0,0,2,1,66,65,7152.15,112,57,50,99,37
2020-10-03,6,10,3,0,0,1,0,3,0,94,66,9284.71,140,84,73,113,36
2020-10-04,7,10,4,0,0,1,0,2,0,68,70,7431.23,123,66,66,105,18
2020-10-05,1,10,5,0,0,0,0,2,0,34,35,3463.55,54,34,37,45,8
2020-10-06,2,10,6,0,0,0,0,3,0,46,35,4853.7,75,50,32,49,14
2020-10-07,3,10,7,0,0,0,0,1,2,35,46,4315.17,78,35,34,60,16
2020-10-08,4,10,8,0,0,0,0,3,0,46,38,5292.06,79,43,35,67,14
2020-10-09,5,10,9,0,0,0,0,3,0,67,47,6467.79,91,61,41,84,17
2020-10-10,6,10,10,0,1,1,0,3,0,126,95,13605.83,199,132,91,164,43
2020-10-11,7,10,11,0,0,1,0,2,1,47,49,5348.54,85,46,32,77,23
2020-10-12,1,10,12,1,0,0,0,2,0,37,27,3102.37,52,26,26,43,6
2020-10-13,2,10,13,0,0,0,0,0,2,14,44,3161.02,52,28,24,46,15
2020-10-14,3,10,14,0,0,0,0,1,2,25,35,3215.84,47,32,24,46,9
2020-10-15,4,10,15,0,0,0,0,2,0,42,29,4039.74,64,36,36,47,13
2020-10-16,5,10,16,0,1,0,0,1,1,43,79,7468.91,121,65,42,82,30
2020-10-17,6,10,17,0,0,1,0,1,1,49,73,6826.47,97,68,52,82,18
2020-10-18,7,10,18,0,0,1,0,3,0,59,46,6275.15,100,57,47,83,25
2020-10-19,1,10,19,0,0,0,0,0,2,12,32,2661.52,36,24,20,32,6
2020-10-20,2,10,20,0,0,0,0,2,1,37,30,3971.78,55,40,34,51,12
2020-10-21,3,10,21,0,1,0,0,2,0,37,42,4577.24,68,40,31,60,21
2020-10-22,4,10,22,0,1,0,0,2,0,54,42,5954.16,86,52,49,76,17
2020-10-23,5,10,23,0,0,0,0,3,0,59,41,5310.11,84,41,26,78,14
2020-10-24,6,10,24,0,0,1,0,3,0,82,57,7700.12,116,72,50,106,25
2020-10-25,7,10,25,0,0,1,0,1,2,44,66,7185.45,99,66,44,87,23
2020-10-26,1,10,26,0,0,0,0,2,0,35,30,3778.48,53,34,29,47,16
2020-10-27,2,10,27,0,1,0,0,3,0,55,42,5219.66,82,44,42,62,19
2020-10-28,3,10,28,0,0,0,0,1,2,33,39,3951.63,67,36,26,53,15
2020-10-29,4,10,29,0,0,0,0,3,0,41,38,4269.46,67,38,24,64,12
2020-10-30,5,10,30,0,0,0,0,3,0,66,39,6182.71,88,55,39,77,26
2020-10-31,6,10,31,0,0,1,1,2,1,94,84,9779.76,157,100,50,146,39
2020-11-01,7,11,1,0,0,1,0,2,1,71,52,7530.24,110,74,47,92,17
2020-11-02,1,11,2,1,0,0,0,0,2,20,48,3705.84,57,33,30,45,13
2020-11-03,2,11,3,0,0,0,0,2,0,47,34,4803.26,67,40,37,66,20
2020-11-04,3,11,4,0,0,0,0,3,0,59,38,5374.65,86,44,43,70,22
2020-11-05,4,11,5,0,0,0,0,1,2,43,40,4556.05,70,38,28,59,19
2020-11-06,5,11,6,0,1,0,0,3,0,112,76,10810.06,166,101,75,138,26
2020-11-07,6,11,7,0,1,1,0,1,2,98,120,11486.63,180,116,82,139,35
2020-11-08,7,11,8,0,0,1,0,3,0,81,51,8111.5,114,72,59,89,35
2020-11-09,1,11,9,0,0,0,0,1,2,28,41,3723.44,60,40,24,49,19
2020-11-10,2,11,10,0,1,0,0,3,0,68,49,6882.11,109,62,35,88,31
2020-11-11,3,11,11,0,0,0,0,2,0,41,36,3895.86,68,28,30,60,13
2020-11-12,4,11,12,0,0,0,0,1,2,27,36,3702.93,54,33,31,47,12
2020-11-13,5,11,13,0,0,0,0,3,0,66,51,6404.3,106,61,48,90,21
2020-11-14,6,11,14,0,0,1,0,1,1,49,76,7163.8,107,63,59,86,25
2020-11-15,7,11,15,1,0,1,0,2,1,67,65,7999.11,120,72,55,96,30
2020-11-16,1,11,16,0,0,0,0,2,0,40,29,3685.83,65,33,28,50,7
2020-11-17,2,11,17,0,0,0,0,1,2,26,39,3644.74,56,32,27,43,9
2020-11-18,3,11,18,0,0,0,0,1,2,26,41,3982.06,58,33,31,46,14
2020-11-19,4,11,19,0,0,0,0,3,0,47,38,4453.35,71,39,23,69,15
2020-11-20,5,11,20,0,0,0,0,1,1,37,55,5261.57,74,54,47,56,18
2020-11-21,6,11,21,0,0,1,0,2,0,73,59,8263.67,126,83,48,100,33
2020-11-22,7,11,22,0,0,1,0,1,2,41,58,6283.66,88,62,38,74,13
2020-11-23,1,11,23,0,0,0,0,2,0,31,27,3489.23,55,27,32,43,13
2020-11-24,2,11,24,0,0,0,0,2,1,34,33,3671.33,56,31,34,49,12
2020-11-25,3,11,25,0,0,0,0,3,0,51,29,4770.05,73,40,34,63,20
2020-11-26,4,11,26,0,0,0,0,2,1,44,34,4285.19,69,43,26,55,11
2020-11-27,5,11,27,0,0,0,0,3,0,69,42,6118.35,98,57,41,79,25
2020-11-28,6,11,28,0,0,1,0,2,0,78,62,7531.22,116,72,60,96,26
2020-11-29,7,11,29,0,1,1,0,3,0,100,67,9003.91,146,72,79,122,40
2020-11-30,1,11,30,0,1,0,0,3,0,53,34,4745.64,74,41,38,56,21
2020-12-01,2,12,1,0,1,0,0,1,2,52,62,6871.0,96,56,44,87,29
2020-12-02,3,12,2,0,0,0,0,2,0,52,47,5720.95,89,53,38,80,16
2020-12-03,4,12,3,0,0,0,0,1,2,41,64,6110.5,93,54,49,79,30
2020-12-04,5,12,4,0,1,0,0,1,1,76,116,11760.85,178,110,59,150,24
2020-12-05,6,12,5,0,0,1,0,0,2,50,99,7647.7,125,63,55,99,44
2020-12-06,7,12,6,0,0,1,0,3,0,95,63,9400.85,143,83,67,110,31
2020-12-07,1,12,7,0,0,0,0,0,2,21,52,4783.38,62,46,28,53,15
2020-12-08,2,12,8,0,0,0,0,1,1,39,50,4972.0,83,46,39,69,26
2020-12-09,3,12,9,0,0,0,0,1,2,37,45,4241.59,68,35,36,54,15
2020-12-10,4,12,10,0,0,0,0,3,0,68,47,6716.56,96,67,46,81,23
2020-12-11,5,12,11,0,0,0,0,1,2,51,63,7518.99,103,64,58,90,32
2020-12-12,6,12,12,0,0,1,0,3,0,99,69,9862.73,145,91,70,115,47
2020-12-13,7,12,13,0,0,1,0,2,0,67,54,7281.96,104,65,62,98,26
2020-12-14,1,12,14,0,0,0,0,1,2,31,41,3665.79,58,33,20,49,18
2020-12-15,2,12,15,0,0,0,0,3,0,47,27,3958.59,67,36,31,53,11
2020-12-16,3,12,16,0,0,0,0,3,0,54,35,4972.99,78,37,35,64,28
2020-12-17,4,12,17,0,0,0,0,3,0,50,38,4505.47,78,40,34,63,26
2020-12-18,5,12,18,0,0,0,0,3,0,64,57,7603.11,110,72,56,100,30
2020-12-19,6,12,19,0,0,1,0,2,0,77,62,7724.15,111,70,47,101,42
2020-12-20,7,12,20,0,0,1,0,2,0,71,48,6952.88,117,61,43,78,24
2020-12-21,1,12,21,0,0,0,0,3,0,42,28,3829.94,63,34,21,50,7
2020-12-22,2,12,22,0,0,0,0,0,2,20,40,3540.22,55,29,31,42,10
2020-12-23,3,12,23,0,0,0,0,1,2,31,36,3861.3,58,33,30,49,19
2020-12-24,4,12,24,0,0,0,1,0,2,29,57,4316.89,73,41,38,65,19
2020-12-25,5,12,25,1,0,0,0,1,2,58,79,7422.18,123,49,68,94,34
2020-12-26,6,12,26,0,0,1,0,1,1,52,83,8443.72,114,79,54,91,21
2020-12-27,7,12,27,0,1,1,0,3,0,131,83,12500.29,184,108,87,162,61
2020-12-28,1,12,28,0,0,0,0,1,2,28,37,3804.74,58,32,30,44,14
2020-12-29,2,12,29,0,0,0,0,2,0,52,34,5121.36,82,42,34,66,18
2020-12-30,3,12,30,0,0,0,0,3,0,53,42,5054.5,86,45,51,72,19
2020-12-31,4,12,31,0,0,0,1,2,0,65,58,6686.72,105,75,43,79,33
2021-01-01,5,1,1,1,0,0,0,2,0,56,53,7041.04,103,63,51,78,30
2021-01-02,6,1,2,0,0,1,0,3,0,83,58,7482.43,121,66,50,96,29
2021-01-03,7,1,3,0,1,1,0,3,0,97,68,9019.83,132,71,72,114,45
2021-01-04,1,1,4,0,0,0,0,3,0,38,27,3718.35,57,32,27,48,16
2021-01-05,2,1,5,0,0,0,0,2,0,41,30,4332.55,63,42,29,49,18
2021-01-06,3,1,6,0,0,0,0,1,1,30,46,4502.18,68,38,31,58,15
2021-01-07,4,1,7,0,0,0,0,2,0,41,38,4681.43,67,47,42,57,22
2021-01-08,5,1,8,0,0,0,0,3,0,63,41,5325.73,79,50,39,70,23
2021-01-09,6,1,9,0,0,1,0,1,2,43,60,5879.67,92,49,42,69,32
2021-01-10,7,1,10,0,0,1,0,3,0,60,42,5745.39,86,50,36,68,33
2021-01-11,1,1,11,0,0,0,0,3,0,26,19,2536.17,38,23,18,31,10
2021-01-12,2,1,12,0,1,0,0,3,0,47,31,4816.11,64,38,46,59,26
2021-01-13,3,1,13,0,1,0,0,3,0,45,31,4398.11,70,39,39,55,15
2021-01-14,4,1,14,0,1,0,0,3,0,48,32,4228.78,67,35,29,64,13
2021-01-15,5,1,15,0,0,0,0,3,0,58,32,5151.71,76,50,39,69,14
2021-01-16,6,1,16,0,0,1,0,3,0,61,41,6496.36,92,58,40,82,18
2021-01-17,7,1,17,0,1,1,0,3,0,75,45,7729.85,107,76,53,91,29
2021-01-18,1,1,18,0,1,0,0,2,1,34,27,3630.08,53,32,24,45,14
2021-01-19,2,1,19,0,0,0,0,2,1,24,23,2669.77,41,19,23,34,11
2021-01-20,3,1,20,0,0,0,0,1,1,24,27,2639.94,46,25,23,32,12
2021-01-21,4,1,21,0,0,0,0,3,0,37,22,2966.67,53,30,22,47,10
2021-01-22,5,1,22,0,1,0,0,1,2,41,57,5205.27,80,48,32,72,15
2021-01-23,6,1,23,0,1,1,0,2,1,83,65,8276.98,131,70,63,95,38
2021-01-24,7,1,24,0,0,1,0,2,0,49,39,5290.45,74,50,35,69,21
2021-01-25,1,1,25,0,0,0,0,3,0,29,20,2673.75,45,22,18,37,10
2021-01-26,2,1,26,0,0,0,0,2,0,27,23,2896.75,48,23,20,35,9
2021-01-27,3,1,27,0,0,0,0,3,0,33,29,3714.26,54,38,17,45,19
2021-01-28,4,1,28,0,0,0,0,1,2,25,37,3252.77,56,26,26,38,13
2021-01-29,5,1,29,0,0,0,0,2,0,36,40,4135.14,72,40,35,55,14
2021-01-30,6,1,30,0,1,1,0,1,1,76,108,10420.37,163,90,64,138,56
2021-01-31,7,1,31,0,1,1,0,2,0,80,53,7700.71,117,72,55,91,36
2021-02-01,1,2,1,0,0,0,0,2,0,37,30,3405.45,59,33,26,45,13
2021-02-02,2,2,2,0,0,0,0,1,1,26,34,3856.56,56,35,32,43,16
2021-02-03,3,2,3,0,1,0,0,2,0,58,38,5620.89,84,55,38,75,20
2021-02-04,4,2,4,0,1,0,0,1,2,39,52,4800.8,75,48,35,68,12
2021-02-05,5,2,5,0,0,0,0,3,0,60,47,6194.86,91,65,40,70,12
2021-02-06,6,2,6,0,0,1,0,2,0,70,65,7608.74,119,67,61,102,19
2021-02-07,7,2,7,0,0,1,0,3,0,71,47,6686.28,105,67,50,87,24
2021-02-08,1,2,8,0,1,0,0,3,0,40,29,3896.51,63,36,28,48,16
2021-02-09,2,2,9,0,0,0,0,1,2,22,31,2843.75,45,27,23,29,9
2021-02-10,3,2,10,0,0,0,0,3,0,41,32,3930.95,60,39,27,51,13
2021-02-11,4,2,11,0,0,0,0,2,1,36,26,3586.86,55,37,22,42,15
2021-02-12,5,2,12,0,0,0,0,2,0,42,38,4183.29,74,32,23,58,15
2021-02-13,6,2,13,0,0,1,0,3,0,55,55,6098.54,92,50,53,78,23
2021-02-14,7,2,14,0,0,1,1,3,0,80,40,7003.39,109,56,60,88,22
2021-02-15,1,2,15,0,0,0,0,3,0,28,20,2681.53,42,24,22,30,11
2021-02-16,2,2,16,0,0,0,0,1,2,18,29,2610.05,39,22,22,36,14
2021-02-17,3,2,17,0,0,0,0,1,2,22,32,3079.15,47,27,24,37,15
2021-02-18,4,2,18,0,0,0,0,2,0,31,32,3607.13,57,35,25,47,13
2021-02-19,5,2,19,0,0,0,0,1,1,35,41,4681.75,66,41,37,58,14
2021-02-20,6,2,20,1,1,1,0,3,0,131,62,11858.98,157,115,99,132,43
2021-02-21,7,2,21,1,0,1,0,3,0,59,43,5806.96,90,42,59,77,23
2021-02-22,1,2,22,0,0,0,0,3,0,29,22,3073.08,45,24,25,37,13
2021-02-23,2,2,23,0,0,0,0,2,0,27,26,3045.62,48,32,15,37,15
2021-02-24,3,2,24,0,0,0,0,3,0,35,21,3670.65,49,34,28,41,9
2021-02-25,4,2,25,0,0,0,0,1,2,26,38,3658.56,58,35,30,43,13
2021-02-26,5,2,26,0,0,0,0,2,0,60,43,6051.16,95,54,38,75,12
2021-02-27,6,2,27,0,1,1,0,2,1,97,85,9341.28,156,85,57,133,44
2021-02-28,7,2,28,0,1,1,0,0,2,34,80,7116.96,102,71,59,72,28
2021-03-01,1,3,1,1,1,0,0,0,2,25,60,5182.03,73,46,41,57,22
2021-03-02,2,3,2,1,0,0,0,1,2,33,44,4301.4,64,38,36,56,21
2021-03-03,3,3,3,0,1,0,0,0,2,26,59,4647.76,75,39,39,61,17
2021-03-04,4,3,4,0,0,0,0,0,2,17,48,3800.01,57,37,29,54,13
2021-03-05,5,3,5,0,0,0,0,3,0,68,47,6562.64,100,53,53,86,18
2021-03-06,6,3,6,0,0,1,0,2,0,57,69,7060.42,121,66,42,87,24
2021-03-07,7,3,7,0,0,1,0,3,0,64,54,7774.76,111,74,69,80,42
2021-03-08,1,3,8,0,0,0,0,1,2,23,30,2872.33,46,23,17,42,7
2021-03-09,2,3,9,0,0,0,0,3,0,32,29,3610.41,53,36,24,38,12
2021-03-10,3,3,10,0,0,0,0,3,0,42,31,4192.59,62,32,26,51,14
2021-03-11,4,3,11,0,0,0,0,0,2,18,43,3251.58,54,32,26,45,13
2021-03-12,5,3,12,0,1,0,0,1,1,45,61,6359.34,94,60,46,81,27
2021-03-13,6,3,13,0,0,1,0,1,2,44,58,6101.54,96,55,34,77,27
2021-03-14,7,3,14,0,0,1,0,2,0,57,42,5297.22,79,53,33,74,23
2021-03-15,1,3,15,0,0,0,0,3,0,35,22,3549.48,46,32,23,37,16
2021-03-16,2,3,16,0,0,0,0,2,0,34,27,3290.34,57,29,23,42,12
2021-03-17,3,3,17,0,0,0,0,3,0,42,22,3614.34,53,36,27,46,18
2021-03-18,4,3,18,0,0,0,0,1,2,24,34,3490.64,50,36,25,39,13
2021-03-19,5,3,19,0,1,0,0,3,0,72,53,7273.56,109,74,54,98,31
2021-03-20,6,3,20,0,0,1,0,2,0,66,61,7051.67,109,66,59,92,38
2021-03-21,7,3,21,0,0,1,0,3,0,63,40,5676.98,94,52,38,70,15
2021-03-22,1,3,22,0,0,0,0,3,0,32,25,3387.17,48,37,26,41,11
2021-03-23,2,3,23,0,0,0,0,2,0,27,26,3085.47,43,27,20,42,15
2021-03-24,3,3,24,0,0,0,0,2,0,37,24,3419.11,56,31,25,44,14
2021-03-25,4,3,25,0,0,0,0,0,2,17,44,3290.88,54,32,22,46,13
2021-03-26,5,3,26,0,0,0,0,2,0,50,42,5110.44,78,50,39,65,21
2021-03-27,6,3,27,0,0,1,0,3,0,65,57,6985.72,103,64,59,94,27
2021-03-28,7,3,28,0,0,1,0,3,0,58,40,5794.06,78,51,40,77,23
2021-03-29,1,3,29,0,0,0,0,2,1,31,21,2720.87,45,22,18,35,13
2021-03-30,2,3,30,0,1,0,0,2,1,44,35,4570.49,73,46,33,55,10
2021-03-31,3,3,31,0,1,0,0,2,0,48,39,4729.99,84,43,34,68,10
2021-04-01,4,4,1,0,0,0,0,2,1,45,36,4845.02,72,38,34,54,17
2021-04-02,5,4,2,0,0,0,0,3,0,68,49,6787.55,102,62,52,86,27
2021-04-03,6,4,3,0,0,1,0,3,0,90,61,8861.21,121,102,70,102,34
2021-04-04,7,4,4,0,0,1,0,3,0,70,44,6158.88,100,48,50,87,20
2021-04-05,1,4,5,0,0,0,0,1,2,25,31,3082.11,51,27,24,37,13
2021-04-06,2,4,6,0,0,0,0,2,0,39,35,4566.66,73,36,28,55,15
2021-04-07,3,4,7,0,1,0,0,2,0,60,49,6468.85,100,53,54,70,15
2021-04-08,4,4,8,0,1,0,0,3,0,45,45,5309.97,79,47,38,59,22
2021-04-09,5,4,9,0,0,0,0,3,0,59,49,6235.56,93,54,58,82,20
2021-04-10,6,4,10,0,0,1,0,3,0,82,68,8016.73,124,77,56,105,29
2021-04-11,7,4,11,0,0,1,0,3,0,61,39,6099.42,85,56,43,72,24
2021-04-12,1,4,12,0,1,0,0,3,0,42,27,3974.74,56,39,31,51,18
2021-04-13,2,4,13,0,0,0,0,1,2,22,37,3250.93,51,33,24,37,6
2021-04-14,3,4,14,0,0,0,0,3,0,41,24,3890.74,61,30,28,47,13
2021-04-15,4,4,15,0,0,0,0,2,0,39,41,4441.19,71,41,28,50,22
2021-04-16,5,4,16,0,0,0,0,3,0,58,41,5272.25,88,47,31,69,21
2021-04-17,6,4,17,0,0,1,0,2,0,58,57,6676.96,94,67,44,81,18
2021-04-18,7,4,18,0,0,1,0,3,0,54,45,6030.51,85,59,46,57,16
2021-04-19,1,4,19,0,0,0,0,3,0,31,19,3321.11,43,32,23,41,13
2021-04-20,2,4,20,0,0,0,0,3,0,34,27,3592.64,57,29,22,44,15
2021-04-21,3,4,21,1,0,0,0,1,2,23,34,3227.54,50,26,20,41,16
2021-04-22,4,4,22,0,0,0,0,3,0,44,29,3987.16,63,41,29,48,21
2021-04-23,5,4,23,0,0,0,0,3,0,52,40,5495.64,79,52,42,69,23
2021-04-24,6,4,24,0,0,1,0,3,0,68,53,7074.87,109,61,48,95,26
2021-04-25,7,4,25,0,0,1,0,3,0,60,43,6271.1,90,54,45,72,16
2021-04-26,1,4,26,0,0,0,0,3,0,36,28,3459.54,54,34,21,46,16
2021-04-27,2,4,27,0,0,0,0,2,0,35,29,3650.21,57,34,33,47,12
2021-04-28,3,4,28,0,0,0,0,3,0,40,28,3730.16,56,31,31,50,15
2021-04-29,4,4,29,0,0,0,0,3,0,45,27,4267.9,68,39,27,48,17
2021-04-30,5,4,30,0,0,0,0,3,0,56,46,6340.82,93,54,46,74,23
2021-05-01,6,5,1,1,0,1,0,3,0,115,56,9802.34,164,71,65,124,36
2021-05-02,7,5,2,0,0,1,0,1,1,53,60,6311.14,96,54,50,84,18
2021-05-03,1,5,3,0,0,0,0,3,0,40,34,3862.74,63,30,34,50,17
2021-05-04,2,5,4,0,0,0,0,3,0,52,31,4790.87,69,40,28,59,25
2021-05-05,3,5,5,0,0,0,0,3,0,50,31,4355.46,72,41,37,54,18
2021-05-06,4,5,6,0,0,0,0,3,0,46,33,4496.22,65,40,26,63,19
2021-05-07,5,5,7,0,0,0,0,2,0,64,62,6568.85,107,61,56,88,28
2021-05-08,6,5,8,0,0,1,0,3,0,81,58,7763.69,132,61,74,106,33
2021-05-09,7,5,9,0,1,1,0,2,0,88,72,9668.76,134,90,72,126,20
2021-05-10,1,5,10,0,1,0,0,3,0,48,43,5633.76,77,56,34,63,23
2021-05-11,2,5,11,0,0,0,0,2,1,34,27,3689.42,56,35,29,42,16
2021-05-12,3,5,12,0,0,0,1,2,0,37,34,3817.69,61,37,34,50,12
2021-05-13,4,5,13,0,0,0,0,3,0,48,32,4700.17,72,49,35,60,16
2021-05-14,5,5,14,0,0,0,0,1,2,39,48,4664.38,74,45,28,64,17
2021-05-15,6,5,15,0,0,1,0,3,0,74,53,7754.02,113,72,62,92,34
2021-05-16,7,5,16,0,0,1,0,1,2,42,54,5042.42,75,50,47,72,23
2021-05-17,1,5,17,0,0,0,0,1,2,23,30,3111.43,45,26,19,38,12
2021-05-18,2,5,18,0,0,0,0,1,2,20,33,3058.67,46,29,28,33,9
2021-05-19,3,5,19,0,0,0,0,3,0,46,27,4154.62,63,37,28,57,12
2021-05-20,4,5,20,0,1,0,0,1,1,46,52,5583.85,88,57,32,80,9
2021-05-21,5,5,21,0,0,0,0,3,0,52,43,5756.0,92,48,45,64,12
2021-05-22,6,5,22,0,1,1,0,2,1,109,68,9743.71,147,86,70,142,39
2021-05-23,7,5,23,0,1,1,0,3,0,80,55,7493.24,125,61,60,94,40
2021-05-24,1,5,24,0,0,0,0,3,0,32,25,3512.94,46,39,26,40,11
2021-05-25,2,5,25,0,0,0,0,3,0,37,24,3930.2,56,34,28,44,12
2021-05-26,3,5,26,0,0,0,0,3,0,45,30,4191.22,61,34,36,59,20
2021-05-27,4,5,27,0,0,0,0,3,0,49,31,4614.63,67,45,39,68,18
2021-05-28,5,5,28,0,0,0,0,1,2,44,56,6175.43,83,60,54,73,24
2021-05-29,6,5,29,0,0,1,0,3,0,78,59,7623.46,133,59,56,91,41
2021-05-30,7,5,30,0,0,1,0,3,0,56,48,6228.32,98,58,44,78,30
2021-05-31,1,5,31,0,1,0,0,3,0,50,31,4085.44,74,33,38,62,18
2021-06-01,2,6,1,0,0,0,0,3,0,47,31,4160.25,67,39,34,49,11
2021-06-02,3,6,2,0,0,0,0,3,0,55,29,5065.41,71,51,35,65,27
2021-06-03,4,6,3,0,0,0,0,3,0,53,37,4958.39,72,45,42,68,22
2021-06-04,5,6,4,0,0,0,0,3,0,70,52,7566.75,108,74,58,81,19
2021-06-05,6,6,5,0,1,1,0,3,0,155,96,14831.56,236,124,97,167,64
2021-06-06,7,6,6,0,0,1,0,3,0,84,52,8011.54,115,78,66,91,21
2021-06-07,1,6,7,0,0,0,0,3,0,45,27,3539.79,57,35,30,51,11
2021-06-08,2,6,8,0,0,0,0,3,0,46,32,3925.54,66,35,35,59,18
2021-06-09,3,6,9,0,1,0,0,3,0,60,42,6174.5,91,54,55,80,22
2021-06-10,4,6,10,0,0,0,0,1,2,37,46,4817.31,68,47,41,67,16
2021-06-11,5,6,11,0,0,0,0,2,0,49,47,5690.66,87,49,37,63,27
2021-06-12,6,6,12,0,0,1,1,3,0,88,70,8972.88,138,79,70,109,32
2021-06-13,7,6,13,0,0,1,0,2,0,49,53,5980.71,86,52,51,71,21
2021-06-14,1,6,14,0,0,0,0,3,0,38,23,3700.73,51,32,21,45,23
2021-06-15,2,6,15,0,0,0,0,3,0,33,23,3344.82,49,29,19,40,11
2021-06-16,3,6,16,0,0,0,0,3,0,40,30,4099.37,63,37,28,53,18
2021-06-17,4,6,17,0,0,0,0,2,0,34,38,4180.51,64,38,25,54,15
2021-06-18,5,6,18,0,0,0,0,1,2,34,47,4413.07,75,44,30,62,14
2021-06-19,6,6,19,0,0,1,0,3,0,77,43,6389.69,105,60,53,82,24
2021-06-20,7,6,20,0,1,1,0,2,0,81,62,7748.18,107,81,64,114,16
2021-06-21,1,6,21,0,1,0,0,3,0,50,36,4965.94,75,46,31,62,18
2021-06-22,2,6,22,0,0,0,0,3,0,34,26,3139.29,48,33,26,43,8
2021-06-23,3,6,23,0,0,0,0,3,0,38,29,3896.67,58,33,26,52,19
2021-06-24,4,6,24,0,0,0,0,2,1,40,36,4458.42,65,46,28,60,19
2021-06-25,5,6,25,0,0,0,0,3,0,66,43,7025.07,94,65,45,84,22
2021-06-26,6,6,26,0,0,1,0,2,0,73,66,8084.5,116,80,53,101,29
2021-06-27,7,6,27,0,1,1,0,3,0,89,71,9185.78,145,93,71,101,33
2021-06-28,1,6,28,0,1,0,0,3,0,53,33,4889.74,71,46,37,74,14
2021-06-29,2,6,29,0,0,0,0,3,0,33,25,3516.2,50,32,25,47,9
2021-06-30,3,6,30,0,0,0,0,3,0,40,32,3849.82,64,34,30,51,17
2021-07-01,4,7,1,0,0,0,0,3,0,57,45,5516.88,92,52,44,75,24
2021-07-02,5,7,2,0,0,0,0,3,0,87,54,8192.67,122,80,62,94,30
2021-07-03,6,7,3,0,0,1,0,2,0,90,71,9039.52,139,88,69,111,45
2021-07-04,7,7,4,0,1,1,0,3,0,123,80,11910.68,171,112,103,155,54
2021-07-05,1,7,5,0,0,0,0,3,0,49,25,4038.09,61,39,23,50,21
2021-07-06,2,7,6,0,0,0,0,3,0,45,28,4216.99,64,44,27,53,10
2021-07-07,3,7,7,0,0,0,0,3,0,53,39,4775.17,83,36,36,62,18
2021-07-08,4,7,8,0,0,0,0,3,0,59,34,5719.93,76,56,41,64,22
2021-07-09,5,7,9,0,1,0,0,1,2,59,85,8948.52,127,85,58,98,50
2021-07-10,6,7,10,0,0,1,0,3,0,88,70,8330.41,125,68,72,115,39
2021-07-11,7,7,11,0,1,1,0,3,0,102,75,10911.4,163,94,72,130,36
2021-07-12,1,7,12,0,1,0,0,2,1,47,34,4500.14,68,42,30,62,14
2021-07-13,2,7,13,0,0,0,0,3,0,36,28,3733.57,58,34,30,48,13
2021-07-14,3,7,14,0,0,0,0,3,0,47,32,4551.34,67,40,36,61,21
2021-07-15,4,7,15,0,0,0,0,3,0,47,33,4453.22,66,41,36,53,22
2021-07-16,5,7,16,0,0,0,0,3,0,69,41,6135.89,92,54,45,78,23
2021-07-17,6,7,17,0,1,1,0,1,2,73,99,9038.27,139,93,71,139,29
2021-07-18,7,7,18,0,1,1,0,3,0,96,69,10641.61,142,93,83,107,33
2021-07-19,1,7,19,0,1,0,0,3,0,55,32,4433.19,74,43,30,56,23
2021-07-20,2,7,20,0,0,0,0,1,1,25,36,3468.13,50,28,30,46,11
2021-07-21,3,7,21,0,0,0,0,3,0,38,28,3707.13,58,33,31,43,9
2021-07-22,4,7,22,0,0,0,0,2,0,38,34,4339.77,60,42,24,55,21
2021-07-23,5,7,23,0,0,0,0,2,0,58,46,5433.7,91,47,41,71,24
2021-07-24,6,7,24,0,0,1,0,3,0,87,46,7806.67,112,82,52,88,30
2021-07-25,7,7,25,0,0,1,0,3,0,86,47,7991.13,106,81,60,91,23
2021-07-26,1,7,26,0,0,0,0,3,0,44,25,3892.41,64,41,24,53,12
2021-07-27,2,7,27,0,0,0,0,3,0,39,30,3976.1,59,34,33,50,12
2021-07-28,3,7,28,0,0,0,0,3,0,46,32,4590.55,68,44,29,58,11
2021-07-29,4,7,29,0,0,0,0,3,0,45,32,4006.52,68,35,34,59,18
2021-07-30,5,7,30,0,0,0,0,3,0,71,48,7314.69,105,69,63,81,32
